index,ADQ001,ADQ002,ADQ003,ADQ004,ADQ005,ADQ006,ADQ007,ADQ008,ADQ009,ADQ010,ADQ011,ADQ012,ADQ013,ADQ014,ADQ015,ADQ016,ADQ017,ADQ018,ADQ019,ADQ020,ADQ021,ADQ022,ADQ023,ADQ024,ADQ025,ADQ026,ADQ027,ADQ028,ADQ029,ADQ030,ADQ031,ADQ032,ADQ033,ADQ034,ADQ035,ADQ036,ADQ037,ADQ038,ADQ039,ADQ040,ADQ041,ADQ042,ADQ043,ADQ044,ADQ045,ADQ046,ADQ047,ADQ048,ADQ049,ADQ050,ADQ051,ADQ052,ADQ053,ADQ054,ADQ055,ADQ056,ADQ057,ADQ058,ADQ059,ADQ060,ADQ061,ADQ062,ADQ063,ADQ064,ADQ065,ADQ066,ADR067,ADR068,ADR069,ADR070,ADR071,AEQ077,AEQ078,AEQ079,AEQ080,AEQ081,AEQ082,AEQ083,AEQ084,AEQ085,AEQ086,AEQ087,AEQ088,AEQ089,AER090
00:00:00.000000,,,0.07923469211739492,0.04984740497610479,0.048373587278037596,0.10177723775571063,0.0478575355381639,0.05518153729976455,0.032889053948825506,0.16129256759611404,0.03839279085259447,0.06330414923056138,0.042624556252688545,0.024512452818237593,0.012242865566412155,0.080604409894086,,0.28803751317967713,0.05777766284464808,0.07688874516937269,0.08938057451042092,0.030146778838887334,0.048554273115669316,0.014420900881638946,,0.03133777008562029,0.07485018024395523,0.00787105562566941,0.03103313295510007,0.020395105042316695,0.026276722051862322,0.07497699069713365,0.02437119855099345,0.01660376313248779,0.06634587888976734,0.018631164809591403,0.08601343975388648,0.09782438108122271,0.052733474833547574,0.04304402359314653,0.045761010272412396,0.03813977110990258,0.03527632393228277,0.00022560323484242134,0.018630648401304215,0.06567913811596195,,0.0898612666673903,0.04681599520693121,0.026054883113055396,0.045155144109623985,0.08203397807485703,0.07033112737465555,-0.0026588731151418027,0.018673013512536016,0.017899171002013117,0.01572574195858583,,0.1256562822410139,0.06490086194326586,0.02958121265383713,0.04304170665593884,0.026109694838201466,0.10606658763937556,0.048138167407644324,0.36773392717039605,0.05781093780818594,0.10095851648164685,0.10733158383993333,0.040230130600827634,0.05885311107347742,0.0426300809080839,0.043692212108518085,0.1537532406052946,0.07831941531531197,0.008581548274029124,0.07616361717187442,0.03470563281955033,0.025450026332431402,0.06738581323112344,,0.11403253628526788,0.0610114533897799,0.11476344447159631,0.04323396102759786
00:00:00.020000,,,0.06321323667918106,0.03187359258813231,0.0545756994512707,0.06897301539831077,0.0487034880657524,0.07080708269651696,0.0391039144551234,0.14921561722533486,0.033631990390527985,0.0765256753634983,0.035072075590818194,0.028012620299279783,0.0167590489422609,0.079792312857383,,0.23676513146262052,0.030992834913842145,0.08090505987824609,0.10034630734968986,0.05309013376627958,0.06782952308168021,0.016408859000470614,,0.0515867597586614,0.08940699054937612,0.009049600124278873,0.021062284704617018,0.022063004602802822,0.025344558449865155,0.04878945707207055,0.016146768911359712,0.01305986935837376,0.07433427163764789,0.014258770667650252,0.07764505619747218,0.12585174929156576,0.05306362200646809,0.040678301308806994,0.059404402724993546,,0.06430294924127669,0.0017890529227419176,0.019388008601261705,0.04601251730605395,,0.07942847422795808,0.06612029961145795,0.01691625817699804,0.0535692328934443,0.08411329252621673,0.09550560667072668,-0.0009735790025493517,0.024509483344654408,0.016137349775250272,0.015346869807899299,,0.11782260281478324,0.05472660807000053,0.03452649776413798,0.037457489185056904,0.021388231195830328,0.08356448089431114,0.04210927372922879,0.29238731154074843,0.049617292339789565,0.08942163411862314,0.09566202897358635,0.02249704916706386,0.07267620449225876,0.03767255417618805,0.044166652930619985,0.13037156606575176,0.0630509585149327,0.010923485349633565,0.0789333789851647,0.03820510876013758,0.023155580062612646,0.0586922372761956,,0.12891328021851217,0.07139242703836637,0.08615458396682187,0.07763857962919304
00:00:00.040000,,,0.05594956330698035,0.030702795257886422,0.05667690253630758,0.04991093984708227,0.055058114455908753,0.08018751862887952,0.037959831383548595,0.14557650320594334,0.03557010363046149,0.08564318741862845,0.03173848856340483,0.034098176173935825,0.02204420915603594,0.0711439942251307,,0.19828091015222457,0.010908881849215039,0.09203553605204425,0.10886460227211095,0.07046144063692159,0.07207146786740935,0.022135110553166,,0.06217037165632471,0.095778933421406,0.008896353205341564,0.022583081062633865,0.02991726013916751,0.030635051776130247,0.030124553581062134,0.01755394286370411,0.011053923507785307,0.07248207064963494,0.010381600510268927,0.07775750121157532,0.13113154236579677,0.0886623123762017,0.035198207205193295,0.060447671342204426,,0.06547153840471855,-0.002247048202997305,0.01915038555303467,0.032840629450982234,,0.06831408412861117,0.06172254342053989,0.012408583732073918,0.05176190207885216,0.10955546183321258,0.11085690740461557,-0.0015896250663326008,0.04813540434307706,0.01820175659996631,0.019280603756054535,,0.14119934322633354,0.04316002986768291,0.03730186584364676,0.03693061896724994,0.015876517943177543,0.06284630049879743,0.03612625110374626,0.24461113255024125,0.05566162445602632,0.0758989555947052,0.08672370061659122,0.024927213527878793,0.07878848525697038,0.03128780845702661,0.05221819247800426,0.10890686584097059,0.04921429045358978,0.03436545498909656,0.07970815713196658,0.03762180740847744,0.02202943421309668,0.056193411435777656,,0.12454424155678062,0.077029168711071,0.0486436781301368,0.08531317601891525
00:00:00.060000,,,0.050772335190924646,0.047138696576879094,0.04916279121185136,0.050309612760953755,0.059933855246409914,0.07492820041441761,0.029820611774568292,0.15565225106302055,0.05038948835041067,0.08363107089032884,0.03141264378571267,0.03905561165968384,0.02644539767853246,0.055247179349354796,,0.19185119617041507,0.0041422904558864986,0.10149887530513038,0.10112631705782787,0.07721355816399207,0.061349553767067855,0.031396605391024235,,0.058259385108688624,0.10634328019974733,0.00866943833248194,0.036752230343709634,0.043158532961109844,0.03756262204034114,0.022336653776493364,0.034349824185450184,0.011659241946739486,0.05787564650239456,0.012050388818114686,0.08410007939827557,0.11551468127957636,0.14082602805911998,0.030505409862704655,0.04853002345141318,,0.04428553821327311,-0.008522116102119452,0.018272207752565363,0.030925248145819727,,0.050744739346684054,0.03262074532446031,0.013564875354507996,0.04178772715225456,0.14412960565441008,0.10524262777179809,-0.003281039879890701,0.08863722455436067,0.023003280300918652,0.022775407112848797,,0.19034061939613828,0.03514336553422062,0.03983032440884897,0.04005273881870901,0.012371176249984836,0.04812310807477525,0.03318977929788723,0.24620455364951094,0.07054126864266595,0.06792935623138358,0.09027381454794553,0.037766480863217856,0.0784363864826773,0.0276444867228452,0.07165792095492529,0.09344447007818033,0.037476330154992146,0.07038086469004864,0.08565041610254068,0.031599627647291725,0.025622174137478748,0.06064528111779116,,0.0932985657414718,0.07429770624008536,0.012657445725750121,0.07043629650892723
00:00:00.080000,,,0.03833765084685645,0.06648451246250159,0.03392970610850368,0.05937629774314338,0.05558801396739266,0.057150649977498,0.021580698533540926,0.17338962146250367,0.07473412744816799,0.06838004881190389,0.03035336736575264,0.0374389314207573,0.028882366917042004,0.03939357214717957,,0.21634765093066222,0.015305037230524364,0.09616792034700136,0.0749745773072741,0.06961834905835634,0.053128821623306566,0.03895683849479701,,0.04599138768553698,0.1293554458829299,0.01180614190969177,0.05669008188459308,0.0570947276406744,0.04030416271242061,0.027340592597428687,0.060256325093294094,0.013919393987255939,0.03916974134889073,0.025204968174489813,0.0898504918456284,0.09868847627880895,0.17783296823479722,0.03191581591688225,0.034031565816629486,,0.02933715681629761,-0.0009514522571541359,0.01752992925218086,0.03731941240516985,,0.02467470182217973,0.0029434528548841687,0.018108603880649842,0.03647457628418633,0.15214543595433977,0.08361133058206982,0.001203677063652679,0.1266312380879159,0.027215736933624148,0.02130793935788358,,0.2195849190535584,0.03410471571142365,0.04494349527221867,0.04132611900524822,0.013908044275258238,0.04035792457881738,0.03426184421580717,0.27047945470485446,0.07739870818973406,0.07025696218133431,0.10456250426216518,0.03510650896380686,0.08262440166483018,0.0303774076102001,0.09216018290566937,0.08464436455834887,0.029675081228356916,0.08923221438949103,0.09698457749295245,0.02313816711326609,0.037298597186761116,0.06587938778756212,,0.055338991610930185,0.06584097992577065,-0.006446098460137129,0.057312283044535894
00:00:00.100000,,,0.022134138402316282,0.07208355643849948,0.02309530320954684,0.0634517721984106,0.047768964889060794,0.04166229932973166,0.019299921706690662,0.18577375859900291,0.09494488081334204,0.050524960088897355,0.02779601880746544,0.03006519741243632,0.02994922665078647,0.03015411343612032,,0.23370068210131625,0.04335003753213686,0.0793324943623071,0.05505262063967566,0.049607798798836956,0.06138114414713518,0.039892268807036196,,0.036398460048229574,0.1494705416739581,0.018783818600082307,0.0733673690277757,0.06939502871640074,0.04138588169598971,0.044776039833983636,0.08193974556937067,0.014789393306619722,0.02853994615032668,0.04603845807857589,0.09118780809211714,0.09088862100224396,0.24920704783258557,0.03913420709688741,0.02531321715653486,,0.03274822462262588,0.03253601846362094,0.017025580697431,0.04260215654859742,,0.0002141334874379338,-0.000395106554101371,0.023589252207954867,0.04254500499233433,0.127097644635896,0.0684423294773246,0.018168109956406137,0.1403059228293394,0.031516557958746146,0.02349831419733833,,0.20247246957601922,0.035666255943783406,0.04998702968234626,0.03822597939366203,0.01829240174123774,0.036783847120926014,0.0349040305333054,0.26327211020128266,0.06874734560982892,0.07346396771252482,0.1102720349351527,0.015253247428271284,0.09763476242438561,0.03544740601849242,0.09460260026567184,0.0811229311727118,0.028137865644645974,0.07781692501312582,0.09825757793704935,0.01703231513472781,0.05508022100848619,0.06792896292437627,,0.04802529522021666,0.058932123878667635,-0.0046551356210076285,0.05734318182134844
00:00:00.120000,,,0.013127489278941688,0.05894893652143647,0.02547939342059417,0.06384359459312182,0.04722876300866093,0.03715010070052478,0.02301710304974692,0.18733189641614933,0.1018822936303774,0.04482961530630028,0.02550615214512114,0.02428302843479005,0.0294515043123032,0.029171398151991726,,0.20903658442677825,0.07719059840765446,0.06861450155384367,0.07070047563442788,0.02625665067806223,0.07671680727571854,0.03762856192367303,,0.03196198687706588,0.15530482768993759,0.024043276089704982,0.08023840291789164,0.07919034420475614,0.04410404311301203,0.06573931286429144,0.0945139475922652,0.01255340144074004,0.028409091707704823,0.05844294888764889,0.08628715884812398,0.0834109355197846,0.4585554957411397,0.047215146714804354,0.021568792709086307,,0.03744442634073066,0.0769633184843729,0.01675202768064691,0.04132809211241399,,-0.00743603697699967,0.027289272543747564,0.02995681751101925,0.05109860813183231,0.10036138882990812,0.07006780242311497,0.04177032832480747,0.12233736422742522,0.03996572024996507,0.04428736974377313,,0.17894225400585437,0.03426572765876221,0.04800302512349264,0.03373346050129705,0.019817800454320536,0.03649666073165747,0.031105856944276193,0.220249240531615,0.05387126602481414,0.06704692246075397,0.0963892536789102,0.007845274809646273,0.11280016392676556,0.034828290633801356,0.07472616897392423,0.08402257899508046,0.032021575653757364,0.05652806027090207,0.07880084821681324,0.016032701182259315,0.06909571224715877,0.07195233145414115,,0.08627758606171736,0.05548522815516908,0.015808688269701533,0.061602439685516555
00:00:00.140000,,,0.0189662370884747,0.03620709613359587,0.03536860160137626,0.06528427217670615,0.05389463296142571,0.03700196446132621,0.028454147324941767,0.17972606612991643,0.09878343293664513,0.05329461355725663,0.024253137635430928,0.02940642745457668,0.026627481199883105,0.032922197352178495,,0.16457983079010816,0.09974206904174544,0.0730863352494257,0.12574542625604565,0.008854524078494047,0.07863569528294093,0.042078060619080294,,0.02680714830865944,0.15852258325996715,0.022252869982113475,0.07826262272922263,0.08336817580824406,0.04512496855148323,0.07681320104237636,0.10094860615430336,0.009448877856917691,0.03191908478980566,0.05162080001165223,0.07735458010396316,0.06642404732791965,0.7946277207581373,0.05054894380393824,0.018564093276411425,,0.02659320185833486,0.10254258353079607,0.017361034385349663,0.03673733353450972,,0.0070096447407975715,0.06392819565463181,0.03778892319364262,0.05129624816803008,0.0945990140215037,0.07360367436627518,0.057063816568493936,0.08573763737055837,0.05310715940025841,0.08212564121380217,,0.19830219398469906,0.02982154009227328,0.03720605222332182,0.03191074176302031,0.01655871444346546,0.04045125099084962,0.025580489093002437,0.1853906200925956,0.0501034647487288,0.05963456000710504,0.07473394476998706,0.03167128020327505,0.1127185996429288,0.02590213282401039,0.049780979514338755,0.089756708638651,0.03900399921196444,0.051100596592529815,0.049505695275651546,0.0201985695675773,0.06811695765594468,0.08159278011135562,,0.1405121220853418,0.04959919941594689,0.04889574740894008,0.06439146820686877
00:00:00.160000,,,0.04011163043208587,0.016616652927153336,0.04049941841627894,0.06184602920998365,0.0581051953785211,0.0334689398781718,0.032894705887665146,0.16147832468689835,0.09074178188756951,0.06295787095895489,0.023429033701229354,0.052776516777527475,0.021749491518875418,0.03594924486739138,,0.16250722793068423,0.10405550333503716,0.08031185784529074,0.19098768535155894,0.0003821795040995779,0.06299431032919414,0.05549990862968208,,0.018769797947146553,0.16536756825361965,0.01630904384079455,0.07230022927485348,0.07877095543109526,0.04030694242112983,0.07394407621066454,0.09893961324525707,0.008682647915776534,0.033668168930261054,0.04120064210898695,0.07231583607545564,0.044652148312790685,1.0828503479575984,0.04658153242123642,0.015573924174692836,,0.007309041365817989,0.10365524063732483,0.019354227248581577,0.03408411751865055,,0.030574066710363765,0.08017475745194266,0.04359720341563193,0.0451433971470669,0.0971742869331404,0.06449749393924376,0.05681912535760067,0.053045933512846,0.06530712243778598,0.11055707785025416,,0.23599966262525054,0.024846425004028894,0.025436996049505188,0.03210727021969198,0.012916718769108826,0.048005564645952126,0.025438319028755506,0.17824369416051422,0.06595427117347914,0.07380634710495478,0.059923172482760786,0.06305131521574513,0.09845287982690265,0.014836204886656493,0.03631247278382549,0.08554778220895931,0.05084043676761112,0.0610121586800481,0.02922763521113254,0.027348560864673098,0.05243915342310295,0.08870302590375181,,0.16354610636579264,0.037627512641987104,0.07504946600721879,0.07720602078193105
00:00:00.180000,,,0.06760114597545688,0.005498932911059316,0.03729971005595745,0.051028056975130034,0.05296932147269287,0.02933084707803305,0.03671422750460329,0.13291445306533417,0.07720068813524941,0.06041637233717419,0.022583327415612062,0.09231345778926697,0.01591944236037334,0.03757063666184164,,0.2224823609024687,0.10084982976403865,0.07075110017417219,0.2259819305291795,-0.0015574756462252291,0.04527256947014096,0.06542921815415935,,0.013230686841302578,0.15907812327153392,0.014105220925396886,0.061333449731770774,0.06649719859331356,0.031372202760897666,0.0642168652715506,0.08330906153729833,0.009941642664617665,0.03360947915248438,0.05825230704274055,0.07315248430610378,0.031237116954949278,1.185085196600147,0.038107088013137114,0.014375490205589394,,-0.0034505029966803344,0.10192489283709005,0.02179141791608322,0.03417109985423007,,0.03992052106175041,0.06941468092135222,0.04113198144184987,0.040579446043998726,0.08759357076641353,0.047271595048761286,0.047810766774296506,0.03689552029758415,0.06946825270871892,0.1038243686059645,,0.2274327568924656,0.019828063956191116,0.021442893496700033,0.029788693399348067,0.01418664888739873,0.057473292122757876,0.03421350983793878,0.17477268576044097,0.08854704188383697,0.1159775344457393,0.05240711079876389,0.06482682657067632,0.08694249671847615,0.009614360287202623,0.033054355044930185,0.06413378147530305,0.07024653212997892,0.0675677642283782,0.02265194261490453,0.03333547078374677,0.0352116767021598,0.08432803268311553,,0.14087862674548884,0.024900345043111644,0.070814691588132,0.10883511614739459
