,Type,Type_M,Instance,Time,Event_tag,Participant,Age,Gender,Musicianship,Fan_status,Seat_Zone,KM,AWE,Moved,Clap Count,ICI Median,Average Rate,ICI STD,ICI quartiles,Relative first clap,Relative last clap,Initial 8s ICI Median,Initial 8s ICI quartiles,Music_Exp
36,Entrance,Other,1,-691.2,Entre 1,ADQ039,53.0,Woman,Serious amateur musician,7.0,3.0,,,,29,0.33000000000000007,157.30337078651687,0.200401712968843,0.12749999999999934,1.42,-3.92,0.28000000000000025,0.26000000000000034,3
37,Entrance,Other,1,-691.2,Entre 1,ADQ040,,Woman,Amateur musician,7.0,1.0,,,,33,0.2999999999999998,205.35714285714295,0.009513875865917978,0.019999999999999574,0.98,-4.039999999999999,0.2999999999999998,4.440892098500626e-16,2
38,Entrance,Other,1,-691.2,Entre 1,ADQ041,75.0,Man,Amateur musician,7.0,5.0,,,,34,0.2599999999999998,152.43902439024396,0.22689718670211262,0.3200000000000006,1.8599999999999999,-0.9800000000000004,0.8800000000000001,0.14000000000000012,2
39,Entrance,Other,1,-691.2,Entre 1,ADQ042,73.0,Man,Nonmusician,7.0,1.0,,,,19,0.5300000000000002,132.71245634458674,0.12035036570910705,0.17500000000000004,7.08,-2.299999999999999,0.5300000000000002,0.009999999999999787,0
40,Entrance,Other,1,-691.2,Entre 1,ADQ043,46.0,Woman,Amateur musician,6.0,2.0,,,,48,0.28000000000000025,213.8084632516702,0.01045342975048785,1.4432899320127035e-15,0.18,-2.42,0.28,0.03999999999999948,2
41,Entrance,Other,1,-691.2,Entre 1,ADQ044,,Woman,Music-loving nonmusician,7.0,1.0,,,,25,0.27,135.87604290822406,0.3184382577150682,0.29499999999999993,0.8200000000000001,-0.41999999999999815,0.2599999999999998,0.2250000000000008,1
42,Entrance,Other,1,-691.2,Entre 1,ADQ045,50.0,Woman,Serious amateur musician,6.0,3.0,,,,32,0.28000000000000025,210.37868162692845,0.03548708685329523,0.0499999999999996,2.3400000000000003,-4.42,0.28000000000000025,0.13500000000000023,3
43,Entrance,Other,1,-691.2,Entre 1,ADQ046,79.0,Woman,Amateur musician,7.0,2.0,,,,38,0.2999999999999998,198.3471074380168,0.00967049732529406,1.7763568394002505e-15,4.34,-0.879999999999999,0.3000000000000007,0.07999999999999963,2
44,Entrance,Other,1,-691.2,Entre 1,ADQ047,,Woman,Nonmusician,7.0,4.0,,,,53,0.28000000000000025,210.98901098901095,0.014127872245796515,0.002500000000001279,2.12,-0.6400000000000006,0.27999999999999936,0.020000000000000462,0
45,Entrance,Other,1,-691.2,Entre 1,ADQ048,68.0,Woman,Music-loving nonmusician,7.0,3.0,,,,21,0.5349999999999997,91.03448275862074,0.23229515483763108,0.12000000000000055,0.64,-1.0,0.6000000000000001,0.4450000000000003,1
46,Entrance,Other,1,-691.2,Entre 1,ADQ049,,Woman,Music-loving nonmusician,7.0,1.0,,,,38,0.2599999999999998,147.5409836065574,0.3139206171090931,0.07500000000000018,0.68,-2.379999999999999,0.44999999999999973,0.8199999999999992,1
47,Entrance,Other,1,-691.2,Entre 1,ADQ051,,Man,Music-loving nonmusician,7.0,4.0,,,,43,0.3000000000000007,187.70226537216828,0.04109942288617142,0.030000000000001137,2.18,-1.959999999999999,0.3000000000000007,0.05999999999999961,1
48,Entrance,Other,1,-691.2,Entre 1,ADQ052,22.0,Man,Professional musician,7.0,6.0,,,,43,0.2999999999999999,193.9655172413792,0.07651609401739061,0.010000000000000786,0.33999999999999997,-2.8599999999999994,0.2999999999999998,0.06999999999999984,5
49,Entrance,Other,1,-691.2,Entre 1,ADQ053,67.0,Man,Music-loving nonmusician,7.0,4.0,,,,46,0.33000000000000007,175.8620689655172,0.030327975472436045,0.03999999999999948,1.24,-0.9199999999999982,0.35999999999999943,0.04999999999999982,1
50,Entrance,Other,1,-691.2,Entre 1,ADQ054,49.0,Man,Music-loving nonmusician,6.0,1.0,,,,37,0.28000000000000114,207.17131474103573,0.015615574079941928,0.019999999999999574,0.7200000000000001,-1.4799999999999986,0.2999999999999998,0.029999999999999583,1
51,Entrance,Other,1,-691.2,Entre 1,ADQ055,72.0,Woman,Music-loving nonmusician,7.0,2.0,,,,43,0.2999999999999994,201.62224797219014,0.02230553621442006,0.03999999999999948,0.0,-4.1,0.28000000000000025,0.045000000000000595,1
52,Entrance,Other,1,-691.2,Entre 1,ADQ056,58.0,Woman,Music-loving nonmusician,1.0,2.0,,,,42,0.2999999999999998,200.2383790226461,0.004287918304520445,9.992007221626409e-16,1.3599999999999999,-3.3599999999999994,0.30000000000000016,0.019999999999999574,1
53,Entrance,Other,1,-691.2,Entre 1,ADQ057,73.0,Woman,Music-loving nonmusician,7.0,1.0,,,,32,0.3800000000000008,157.28155339805824,0.017476072368043685,0.03999999999999915,2.24,-3.26,0.3600000000000003,0.039999999999999813,1
54,Entrance,Other,1,-691.2,Entre 1,ADQ058,73.0,Woman,Music-loving nonmusician,7.0,5.0,,,,34,0.28000000000000025,177.96610169491515,0.2074690006805504,0.08000000000000185,3.96,0.0,0.26000000000000023,0.054999999999999716,1
55,Entrance,Other,1,-691.2,Entre 1,ADQ059,76.0,Woman,Music-loving nonmusician,7.0,3.0,,,,34,0.2799999999999998,158.94039735099332,0.2586125186115488,0.052500000000000546,2.46,-0.17999999999999972,0.28000000000000025,0.1900000000000005,1
56,Entrance,Other,1,-691.2,Entre 1,ADQ060,67.0,Man,Music-loving nonmusician,3.0,5.0,,,,47,0.3000000000000007,189.47368421052627,0.026060826285186245,0.03999999999999915,1.88,-0.8000000000000007,0.2999999999999998,0.02499999999999969,1
57,Entrance,Other,1,-691.2,Entre 1,ADQ061,83.0,Man,Amateur musician,7.0,3.0,,,,29,0.33999999999999986,177.3778920308483,0.0562988917954102,4.440892098500626e-16,2.2800000000000002,-4.76,0.33999999999999986,0.08999999999999964,2
58,Entrance,Other,1,-691.2,Entre 1,ADQ062,64.0,Woman,Music-loving nonmusician,6.0,3.0,,,,26,0.3800000000000008,161.43497757847535,0.04135389857723511,0.03999999999999937,4.38,-3.16,0.38000000000000034,0.05500000000000016,1
59,Entrance,Other,1,-691.2,Entre 1,ADQ063,57.0,Woman,Music-loving nonmusician,6.0,3.0,,,,32,0.28000000000000014,213.64985163204756,0.01282547284209009,0.010000000000000675,2.8800000000000003,-3.219999999999999,0.28000000000000025,0.040000000000000036,1
60,Entrance,Other,1,-691.2,Entre 1,ADQ064,80.0,Man,Music-loving nonmusician,7.0,1.0,,,,28,0.47999999999999976,114.4736842105263,0.0736069310293977,0.10000000000000053,1.52,-1.9399999999999995,0.45999999999999996,0.0400000000000002,1
61,Entrance,Other,1,-691.2,Entre 1,ADQ065,,Woman,Music-loving nonmusician,7.0,1.0,,,,29,0.3400000000000001,175.06631299734744,0.012792042981336522,0.010000000000000453,2.52,-2.959999999999999,0.3600000000000003,0.05999999999999961,1
62,Entrance,Other,1,-691.2,Entre 1,ADQ066,,Woman,Music-loving nonmusician,7.0,6.0,,,,51,0.27999999999999936,220.68965517241364,0.028105503995458168,0.040000000000000924,2.64,-0.620000000000001,0.2400000000000002,0.020000000000000462,1
63,Entrance,Other,1,-691.2,Entre 1,ADR067,45.0,Woman,Music-loving nonmusician,6.0,3.0,,,,48,0.33999999999999986,180.53097345132733,0.0327579574907554,0.040000000000000924,1.06,-0.7199999999999989,0.3000000000000007,0.05999999999999983,1
64,Entrance,Other,1,-691.2,Entre 1,ADR068,37.0,Man,Amateur musician,4.0,6.0,,,,48,0.27000000000000046,221.65605095541395,0.009610646805480905,0.019999999999998908,3.3200000000000003,-1.1799999999999997,0.26000000000000045,0.02000000000000024,2
65,Entrance,Other,1,-691.2,Entre 1,ADR069,65.0,Woman,Music-loving nonmusician,6.0,4.0,,,,46,0.35999999999999943,177.26051924798568,0.058902526055828276,0.05999999999999961,1.5399999999999998,-0.879999999999999,0.3599999999999999,0.060000000000000275,1
66,Entrance,Other,1,-691.2,Entre 1,ADR070,75.0,Woman,Nonmusician,6.0,3.0,,,,25,0.5199999999999996,111.64713990351483,0.10718756359379465,0.02000000000000135,2.94,-0.6799999999999997,0.5099999999999998,0.0350000000000007,0
67,Entrance,Other,1,-691.2,Entre 1,ADR071,,Man,Professional musician,7.0,2.0,,,,19,0.3250000000000002,164.38356164383578,0.15970806700560453,0.15250000000000008,2.64,-0.14000000000000057,1.5199999999999998,1.3200000000000007,5
68,Entrance,Other,1,-691.2,Entre 1,AEQ077,24.0,Woman,Professional musician,5.0,2.0,,,,55,0.2700000000000009,220.7357859531771,0.0113066754216661,0.02000000000000024,1.4,-0.879999999999999,0.26000000000000023,0.020000000000000462,5
69,Entrance,Other,1,-691.2,Entre 1,AEQ078,42.0,Woman,Professional musician,6.0,4.0,,,,20,0.31499999999999995,192.0000000000001,0.03941235001028655,0.05749999999999966,2.7600000000000002,-8.54,0.3199999999999996,0.14999999999999958,5
70,Entrance,Other,1,-691.2,Entre 1,AEQ079,71.0,Man,Music-loving nonmusician,7.0,3.0,,,,44,0.2400000000000002,244.29967426710087,0.02042873792805943,0.0,1.76,-4.399999999999999,0.2400000000000002,0.019999999999999796,1
71,Entrance,Other,1,-691.2,Entre 1,AEQ080,59.0,Woman,Amateur musician,1.0,4.0,,,,30,0.3200000000000002,164.03785488958994,0.07322147646274695,0.08000000000000052,2.08,-0.259999999999998,0.31999999999999984,0.020000000000000462,2
72,Entrance,Other,1,-691.2,Entre 1,AEQ081,46.0,Man,Music-loving nonmusician,6.0,4.0,,,,47,0.27999999999999936,216.7832167832169,0.00908738934795277,0.004999999999999671,2.8800000000000003,-1.0399999999999991,0.2799999999999998,0.029999999999999583,1
73,Entrance,Other,1,-691.2,Entre 1,AEQ082,41.0,Woman,Music-loving nonmusician,7.0,4.0,,,,33,0.3700000000000001,158.04878048780483,0.05536462918906039,0.020000000000000906,3.04,-1.5199999999999996,0.3799999999999999,0.024999999999999467,1
74,Entrance,Other,1,-691.2,Entre 1,AEQ084,43.0,Woman,Music-loving nonmusician,1.0,3.0,,,,29,0.3199999999999994,165.3543307086613,0.1900037593613045,0.019999999999999574,2.02,-3.799999999999999,0.31000000000000005,0.03499999999999992,1
75,Entrance,Other,1,-691.2,Entre 1,AEQ085,,Man,Amateur musician,4.0,6.0,,,,13,0.31500000000000017,175.36534446764085,0.16535177286986907,0.040000000000000036,0.8400000000000001,-2.719999999999999,0.30000000000000004,0.05499999999999983,2
76,Entrance,Other,1,-691.2,Entre 1,AEQ087,,Woman,Music-loving nonmusician,7.0,3.0,,,,47,0.2799999999999998,212.45421245421255,0.007394579295380184,8.881784197001252e-16,2.64,-1.8199999999999985,0.2799999999999998,0.019999999999999685,1
77,Entrance,Other,1,-691.2,Entre 1,AEQ088,,Man,Semiprofessional musician,6.0,2.0,,,,50,0.27,204.31328036322367,0.10420415417403682,0.019999999999999574,1.9,-1.1400000000000006,0.25,0.025000000000001243,4
78,Entrance,Other,1,-691.2,Entre 1,AEQ089,23.0,Woman,Amateur musician,1.0,4.0,,,,23,0.3900000000000001,127.1393643031785,0.2269276401105734,0.12750000000000083,2.94,-0.5199999999999996,0.34999999999999964,0.06499999999999995,2
79,Entrance,Other,1,-691.2,Entre 1,AER090,70.0,Woman,Nonmusician,5.0,3.0,,,,44,0.2500000000000002,163.69359916054563,0.31512463956590014,0.019999999999999574,1.24,-0.620000000000001,0.26000000000000023,0.09000000000000119,0
80,Speech,Other,2,-555.9,Speech 1,ADQ001,60.0,Woman,Music-loving nonmusician,7.0,6.0,,,,18,0.2400000000000002,219.32114882506522,0.14642441698743383,0.00750000000000034,1.06,-0.7800000000000002,0.24,0.04000000000000048,1
81,Speech,Other,2,-555.9,Speech 1,ADQ003,46.0,Man,Music-loving nonmusician,7.0,2.0,,,,24,0.25,237.46701846965686,0.01279880946844364,0.025000000000000133,0.86,-0.8000000000000007,0.2400000000000002,0.020000000000000795,1
82,Speech,Other,2,-555.9,Speech 1,ADQ004,57.0,Man,Music-loving nonmusician,7.0,4.0,,,,24,0.28,205.47945205479456,0.04126568965687048,0.005000000000000504,0.58,-0.08000000000000007,0.2799999999999998,0.020000000000000795,1
83,Speech,Other,2,-555.9,Speech 1,ADQ005,47.0,Man,Serious amateur musician,7.0,4.0,,,,21,0.2799999999999998,214.28571428571436,0.013008872711759777,0.01750000000000007,0.32,-1.6800000000000006,0.28,0.040000000000000036,3
84,Speech,Other,2,-555.9,Speech 1,ADQ006,58.0,Man,Music-loving nonmusician,1.0,4.0,,,,17,0.2999999999999998,192.11822660098528,0.03004270464795238,0.020000000000000018,1.02,-1.5,0.2999999999999998,0.059999999999999665,1
85,Speech,Other,2,-555.9,Speech 1,ADQ007,54.0,Man,Music-loving nonmusician,6.0,1.0,,,,15,0.3600000000000003,164.55696202531647,0.01198289379030554,0.010000000000000231,0.98,-1.46,0.3600000000000002,0.039999999999999813,1
86,Speech,Other,2,-555.9,Speech 1,ADQ008,37.0,Woman,Nonmusician,1.0,5.0,,,,15,0.2400000000000002,236.5591397849461,0.0326413012218346,0.009999999999999787,1.3800000000000001,-2.54,0.2400000000000002,0.019999999999999907,0
87,Speech,Other,2,-555.9,Speech 1,ADQ009,55.0,Woman,Serious amateur musician,1.0,3.0,,,,18,0.33999999999999986,166.35859519408504,0.039545031594493955,0.020000000000000462,0.74,-0.3600000000000003,0.33999999999999997,0.040000000000000036,3
88,Speech,Other,2,-555.9,Speech 1,ADQ010,19.0,Woman,Serious amateur musician,6.0,2.0,,,,19,0.3100000000000003,195.80419580419573,0.018649455697209938,0.02749999999999997,0.5,-1.3000000000000007,0.31000000000000005,0.03999999999999998,3
89,Speech,Other,2,-555.9,Speech 1,ADQ011,56.0,Man,Serious amateur musician,5.0,1.0,,,,15,0.40000000000000013,142.3728813559322,0.09662434339370037,0.12749999999999984,1.32,-0.1200000000000001,0.40000000000000013,0.1299999999999995,3
90,Speech,Other,2,-555.9,Speech 1,ADQ012,35.0,Man,Semiprofessional musician,6.0,3.0,,,,17,0.2999999999999998,205.2631578947368,0.016908501882113614,0.02000000000000024,0.82,-1.92,0.2999999999999998,0.03999999999999998,4
91,Speech,Other,2,-555.9,Speech 1,ADQ013,68.0,Man,Nonmusician,3.0,1.0,,,,12,0.2599999999999998,234.37499999999994,0.008432740427115637,0.010000000000000175,2.5,-2.1800000000000006,0.2599999999999998,0.030000000000000027,0
92,Speech,Other,2,-555.9,Speech 1,ADQ014,,Woman,Amateur musician,7.0,1.0,,,,22,0.25,203.61990950226235,0.08991000791797049,0.05499999999999994,0.48,-0.040000000000000036,0.2599999999999998,0.06000000000000005,2
93,Speech,Other,2,-555.9,Speech 1,ADQ015,81.0,Woman,Music-loving nonmusician,7.0,1.0,,,,5,0.36000000000000004,152.28426395939087,0.1702351315093333,0.08000000000000002,0.0,-5.44,0.36000000000000004,0.3350000000000001,1
94,Speech,Other,2,-555.9,Speech 1,ADQ016,62.0,Woman,Music-loving nonmusician,7.0,4.0,,,,24,0.26000000000000023,222.77227722772284,0.010997835284835935,0.02000000000000024,0.6799999999999999,-0.6400000000000006,0.26000000000000023,0.05999999999999961,1
95,Speech,Other,2,-555.9,Speech 1,ADQ019,72.0,Man,Serious amateur musician,7.0,3.0,,,,15,0.28000000000000025,183.67346938775512,0.12780193008453877,0.03499999999999992,0.54,-1.9800000000000004,0.29000000000000004,0.09500000000000036,3
96,Speech,Other,2,-555.9,Speech 1,ADQ020,36.0,Man,Music-loving nonmusician,7.0,3.0,,,,17,0.2800000000000001,189.9736147757256,0.09404624909956258,0.009999999999999842,0.38,-1.7800000000000002,0.28,0.0500000000000001,1
97,Speech,Other,2,-555.9,Speech 1,ADQ021,,Man,Music-loving nonmusician,1.0,4.0,,,,22,0.26000000000000023,213.27014218009475,0.05514483095406477,0.03499999999999992,0.42000000000000004,-0.9400000000000004,0.26000000000000023,0.09999999999999964,1
98,Speech,Other,2,-555.9,Speech 1,ADQ022,71.0,Man,Serious amateur musician,7.0,1.0,,,,19,0.2999999999999998,163.3393829401089,0.18088933738878135,0.015000000000000013,0.7,-0.0600000000000005,0.2999999999999998,0.034999999999999865,3
99,Speech,Other,2,-555.9,Speech 1,ADQ023,21.0,Man,Professional musician,7.0,6.0,,,,25,0.2400000000000001,242.58760107816693,0.02658320271650242,0.019999999999999574,0.5,-0.3000000000000007,0.2400000000000002,0.03999999999999998,5
100,Speech,Other,2,-555.9,Speech 1,ADQ024,35.0,Woman,Music-loving nonmusician,1.0,6.0,,,,14,0.31499999999999995,201.6806722689076,0.03545163158189171,0.03499999999999959,1.2200000000000002,-2.3400000000000007,0.31999999999999984,0.040000000000000036,1
101,Speech,Other,2,-555.9,Speech 1,ADQ025,65.0,Woman,Music-loving nonmusician,7.0,1.0,,,,16,0.31000000000000005,195.00000000000009,0.028622207623290978,0.020000000000000018,1.98,0.0,0.30000000000000027,0.0600000000000005,1
102,Speech,Other,2,-555.9,Speech 1,ADQ026,60.0,Woman,Music-loving nonmusician,7.0,5.0,,,,17,0.31999999999999984,185.56701030927837,0.03062834043978281,0.05499999999999994,0.22,-0.9000000000000004,0.32999999999999985,0.06500000000000017,1
103,Speech,Other,2,-555.9,Speech 1,ADQ027,,Man,Music-loving nonmusician,6.0,1.0,,,,21,0.28000000000000014,211.26760563380293,0.011212238211627819,0.010000000000000286,0.62,-1.0600000000000005,0.28,0.039999999999999925,1
104,Speech,Other,2,-555.9,Speech 1,ADQ028,70.0,Man,Music-loving nonmusician,1.0,1.0,,,,11,0.31999999999999984,181.31868131868137,0.049488290626075515,0.03999999999999987,1.1400000000000001,-2.24,0.31000000000000005,0.05499999999999999,1
105,Speech,Other,2,-555.9,Speech 1,ADQ029,,Woman,Music-loving nonmusician,7.0,1.0,,,,18,0.28000000000000025,197.96954314720807,0.03010664804341816,0.04999999999999982,0.94,-1.4400000000000004,0.28000000000000025,0.06000000000000005,1
106,Speech,Other,2,-555.9,Speech 1,ADQ030,62.0,Woman,Nonmusician,7.0,2.0,,,,22,0.2599999999999998,242.2360248447205,0.019215378456610165,0.03999999999999915,1.74,-0.4800000000000004,0.2599999999999998,0.04000000000000048,0
107,Speech,Other,2,-555.9,Speech 1,ADQ031,21.0,Woman,Professional musician,7.0,6.0,,,,23,0.26,229.00763358778624,0.01424279266355935,0.005000000000000171,0.6,-1.0,0.2699999999999999,0.07499999999999973,5
